"asin","date","text","imageUrlList","numberOfHelpful","parentReviewId","rate","reviewId","title","username","verified","keyword","date_raw","year","month","day","year_month","quarter","year_quarter","country"
"B097B1ZJ5T",2021-11-23,"Great machine. Rechargeable battery and tons of nostalgia for the 90s kids out there. It fits in my pocket and has been awesome on planes.","",0,NA,5,"R14CCTXQ8IM3U","Worth it","Biff","True","Game","Reviewed in the United States on November 23, 2021",2021,"November","Tuesday","2021/11","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-11-23,"Legend of Zelda has been my favorite since I first played the first Zelda game from the NES. I don’t know what is a Game and Watch since I have been a gamer my entire life until I bought this. When I opened the package, I was surprised how small the game was. This game had a nice green color on the back and a gold color on the front. The screen is really small, but you can change the brightness to see better. This game is so small that you can put it in your pocket. This game had only the charger cord, but no plug and the cord is too short. There’s a way to recharge this game, you can use an iPhone charger. When I put this game’s charger cord on my iPhone plug and put it on this game and guess what? It started charging. This game had all of the games; Legend of Zelda, Zelda 2, Link’s Awakening, Vermin, the clock game and Timer. On the Vermin game, the rules are simple; you move Link to hit those monsters called Octoroks who are hiding underground until they pop out and you move Link and he hits them with his hammers. The more Octoroks you kill, the more points you earn. You have three strikes, once you got your third strike, it’s game over. I really wish they add the Oracle games in this Game and Watch. I gave this game a five star rating and I really recommend this to Zelda collectors.","",3,NA,5,"R14R17OR7ANAWQ","It’s dangerous to go alone.","David Cook","True","Game","Reviewed in the United States on November 23, 2021",2021,"November","Tuesday","2021/11","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-11-22,"I want to preface this with the important part. There are four games included, one of which is a very simple game that may as well not even count, and you cannot add more games to this. If you are buying this as a gift, please consider the age of the person you are buying this for. The games on this device are very old and younger people tend to look down on these games as ""poorly aged"", while I cannot say I agree with the sentiment, I have seen it often enough to know it's pretty commonplace. This is more of a collectors item. This is Nintendo's Follow up to last year's Super Mario Bros. themed Game & Watch. It's essentially the same thing, a fancy interactive clock with some games built into it. However this one is a much better value in my opinion. You see, the Super Mario Bros one had only three games on it. Super Mario Bros. the Japanese version of Super Mario Bros. 2 ( which we call ""The Lost Levels"" in the west ), and the Game & Watch Game: Ball with Mario's face slapped onto it. Lost Levels can be seen as a glorified expansion pack to the first Super Mario games, it is barely different mechanically and visually, and very few people enjoy it as it is far more difficult than the first. The Zelda Game and Watch packs in four games. The original Legend of Zelda, Zelda II: The Adventure of Link, The Legend of Zelda; Link's Awakening, and the Game & Watch game, Vermin. Zelda 1 and 2 are very different games, and while Zelda fans are still divisive about weather Zelda 2 is a good game or not, most retro game enthusiasts agree that it is. And Link's Awakening is very much a full length adventure game, Nintendo is even now currently selling a slightly enhanced ( but otherwise the same ) version of this game for Switch for $60. It holds up very well. Vermin is a fun diversion which I prefer over Ball, but it is pretty weak as far as Game and Watch titles go. For those curious, the Legend of Zelda Link's Awakening is the original Gameboy release. There is no option to play the DX release for Gameboy Color, and it is displayed in Black and White with pale green shading. If there is a way to change the display settings to look more like an original Gameboy or Gameboy pocket, I do not know. This device also allows you to change which version of the game you are playing. This may not seem like a big deal, but the two NES games had pretty different sound and graphics and a few mechanical differnces as well in Japan, and Link's Awakening had a lot of censorship in the localized version. Granted, you should play the games in your native language unless you are intimately familiar with the game or you have learned a second language. It's a fun novelty to experience how different these games were overseas, I think I may even prefer the Japanese Zelda 1 for it's superior sound effects. The games automatically save your position wherever you started playing last, so when you return to your game, you'll be exactly where you left off, you can go back to the title screen by hitting the ""set/time"" button and selecting reset game. This game also has the regular sram saves, and the different language versions of the games have their own save data. It has the same clock that the Super Mario Bros. Game & Watch had. It displays the time, and a Zelda 1 style animation of Link going on a quest to collect trifroce pieces and defeat ganon, a quest he completes every 12 hours. It also has some features the Super Mario Bros. one didn't have. For starters, you can choose to turn off automatic sleep mode, in case you are displaying this on a stand as a clock. Granted this will drain the batter, but it it's an option. Previously, the only way to keep the Mario device from entering sleep mode was to keep it plugged into a charger. ( on a side note, I would advise against this, as it would be murder on the battery. ) You can set a timer, which changes the screen to Zelda 2 style, and has Link fight an onslaught of enemies from Zelda 2 as the timer ticks down. In both the clock, and the timer, you can choose to control Link, though it does not earn you any rewards, though the timer does keep score of the number of baddies you defeat. This clock does not appear to have any of the secret animations or original illustrations that the Mario device had unfortunately, though the Triforce mark on the back does glow when the device is in use, it's a really nice touch. Personally speaking, I really like this device. It's not perfect and missed some opportunities, but the games included on it are some of my favorites, and I feel like I could see myself playing with this device a lot more frequently than the Mario one.","",8,NA,5,"R3L3XC7ECCN3JN","Nifty little collectors item for classic Zelda fans","Ryan","True","Game","Reviewed in the United States on November 22, 2021",2021,"November","Monday","2021/11","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-11-21,"I love this device. It’s a bit small. It fits in your pocket. The gameplay is fantastic. If you have a switch then you can use that charger for both units. I just received it today and I’m already in the fifth dungeon. The best investment for any Zelda fan.","",0,NA,5,"R2KJWMCGM4KLWM","A worthwhile game with hours of gameplay","Ronnie","True","Game","Reviewed in the United States on November 21, 2021",2021,"November","Sunday","2021/11","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-11-20,"Disappointing. Is It an old school game trying for a rekindling? We are returning it as it was for an 8 yr old grandson & it really missed the mark.","",0,NA,2,"RBFNYQLVDHTWZ","Oops.","Mrs Robinson","True","Game","Reviewed in the United States on November 20, 2021",2021,"November","Saturday","2021/11","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-11-19,"Nintendo next time go with 3.5"" screen minimum That's all! Screen's too tiny you hear? You can't do that to the nintendo fans","",0,NA,2,"R7J4DHGUX1OI4","2.5"" Screen too small. Need atleast 3.5""","Racing Fan","False","Game","Reviewed in the United States on November 19, 2021",2021,"November","Friday","2021/11","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-11-19,"So I grew up in the age of Zelda. However I was never allowed to play a lot of video games. Most of my experiences depended on what games my friends had and how long I could stay over their houses. I found this little retro handheld console amusing. However, it’s just way too small to enjoy the game for more than 5 to 10 minutes. I still like it, but only in small doses.","",0,NA,5,"R21XJ6ZGN6LJ8K","Tiny but fun","Henry K","True","Game","Reviewed in the United States on November 19, 2021",2021,"November","Friday","2021/11","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-11-19,"Has a improved dpad over Mario and it also has more attention to details when you charge the logo on the back lights up and the controls are really responsive I actually got the Mario game and watch after I got this and if I would have gotten Mario I probably would have skipped out on this amazing piece of machinery","",0,NA,5,"R393NJZ68CL0EJ","Great better than Mario one from last year","D. Forbes","False","Game","Reviewed in the United States on November 19, 2021",2021,"November","Friday","2021/11","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-11-19,"Still trying to figure out","",0,NA,5,"R1J0AK9F05RVPS","Easy to use, Black and white screen","Deb Durham","True","Game","Reviewed in the United States on November 19, 2021",2021,"November","Friday","2021/11","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-11-18,"Amazing collectible... If you like nintendo this is a most .... And i got it for the original price... Good!","",0,NA,5,"R2QMGVR6NJJAK","Awesome","Richie Psywalker","True","Game","Reviewed in the United States on November 18, 2021",2021,"November","Thursday","2021/11","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-11-18,"It’s even better than the Super Mario Brothers Game & Watch, which itself is rad. The glowing Triforce puts it over the top. Holy heck I forgot how hard LoZ is hahaha! Maddening and addictive.","",0,NA,5,"R9C48GNMO26KE","This thing rules","Nicholas Gold","True","Game","Reviewed in the United States on November 18, 2021",2021,"November","Thursday","2021/11","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-11-17,"If there's one thing I should address before this review, it's that I was a 1990s kid, and was an infant at the tail end of the 80s decade, I never grew up with the Game & Watch series and only knew about Nintendo's green screened brick handheld, although I did own a few Tiger electronic handheld games which were close enough to G&W as it was. But, I'm just stating my history here. The Legend of Zelda modern Game & Watch is a fine nostalgia trip into Nintendo's past era of gaming, where 8-bit games were still going strong, three classic titles, The Legend of Zelda, The Legend of Zelda II: The Adventure of Link, and the Game Boy game, The Legend of Zelda: Link's Awakening are all included on the small system, along with a small twist on the classic Game & Watch game, Vermin as you play as Link hammering down a bunch of.... octoroks? that's what they look like anyway! All of the games are preserved working in perfect quality, with a game pause feature allowing you to continue where you left off, changing screen brightness, and even having an exclusive little screensaver for each game if you leave the games idle for a while. On top of that, the handheld also has its own clock that you can adjust the time to, and exclusive for this handheld is setting a timer and playing a fun minigame of defeating as many enemies as possible as the timer goes down. The handheld itself feels very sleek fitting right into the palms of your hands, and a nice rubbery feel to the buttons, apparently feeling accurate to how the original 1980s Game & Watch systems did. I've heard nitpicks from certain social media comments saying they wished that Nintendo went with the DX version of Link's Awakening, but I think in theory Nintendo wanted to use the 1993 release as the original Game Boy and Game & Watch released in the same decade, and really, I have no complaints about that. Some may not take a liking to the pricing, especially when scalpers have to bring up the price higher, but if you can manage to grab a copy on the retail shelf for its actual price, I highly recommend picking one up, as these may not last for long.","",10,NA,5,"R34CUQJCMB3TXH","A tiny handheld jam-packed with nostalgia!","Benjamin Mills","True","Game","Reviewed in the United States on November 17, 2021",2021,"November","Wednesday","2021/11","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-11-17,"Zelda was my favorite game on the original NES system, and this is the exact same game. Great memories! The product was a little smaller than I expected, but that wouldn’t stop me from purchasing again. I wish it had a volume button, but I’m just happy that I can play the game again. UPDATE: There is a way to adjust the volume - if you pause the game, the volume and brightness controls show.","['https://m.media-amazon.com/images/I/81OoijdQNRL._SY88.jpg']",0,NA,5,"R1EFWSYK4LZTJQ","Authentic vintage gaming","@queencityshopper","True","Game","Reviewed in the United States on November 17, 2021",2021,"November","Wednesday","2021/11","Q4",2021 Q4,"the United States"
